Test	Confs. (features enabled)
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	ADLER32CHECKSUM, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	CRC
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testCOMPRESS__(Example_Paulo2.java:109)	ARCHIVECHECK, COMPRESS, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, ARCHIVECHECK
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ARCHIVECHECK
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	COMPRESS
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, COMPRESS
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_ADLER32CHECKSUM___(Example_Paulo2.java:178)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ADLER32CHECKSUM, CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ADLER32CHECKSUM, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ARCHIVECHECK, CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ADLER32CHECKSUM, ARCHIVECHECK, CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ADLER32CHECKSUM, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:84)	ADLER32CHECKSUM, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ARCHIVECHECK, COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ARCHIVECHECK, COMPRESS
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	COMPRESS
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ARCHIVECHECK
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ADLER32CHECKSUM, ARCHIVECHECK
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:87)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ARCHIVECHECK, COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:247)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, ARCHIVECHECK
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ARCHIVECHECK
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, ARCHIVECHECK, CRC
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, CRC
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	CRC
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ARCHIVECHECK, CRC
